,datetime_session,user_id,session_number,pageviews,datetime_first_engagement,is_conversion,pageviews_cumsum
10383,2016-09-18 02:02:51,bbc0a897-d26e-49d1-ba6c-278e92dab31b,7,20,2016-09-18 02:37:51,True,35
10386,2016-09-02 06:06:00,70a6bef4-4095-4429-96df-168739cc377e,1,8,2016-09-10 06:36:53,False,8
10387,2016-09-04 23:11:37,70a6bef4-4095-4429-96df-168739cc377e,2,8,2016-09-10 06:36:53,False,16
10388,2016-09-07 15:03:36,70a6bef4-4095-4429-96df-168739cc377e,3,4,2016-09-10 06:36:53,False,20
10389,2016-09-10 06:06:53,70a6bef4-4095-4429-96df-168739cc377e,4,9,2016-09-10 06:36:53,True,29
10394,2016-09-05 00:12:18,39cff8ca-f9be-46b7-ab54-54eb2e36904b,1,15,2016-09-09 12:58:11,False,15
10395,2016-09-07 02:02:11,39cff8ca-f9be-46b7-ab54-54eb2e36904b,2,1,2016-09-09 12:58:11,False,16
10396,2016-09-09 12:12:11,39cff8ca-f9be-46b7-ab54-54eb2e36904b,3,15,2016-09-09 12:58:11,True,31
10402,2016-09-03 05:05:12,619c3ee1-0336-4e3b-ad0d-eeb2ade0b602,1,5,2016-09-08 20:10:40,False,5
10403,2016-09-05 21:09:26,619c3ee1-0336-4e3b-ad0d-eeb2ade0b602,2,2,2016-09-08 20:10:40,False,7
10404,2016-09-08 19:07:40,619c3ee1-0336-4e3b-ad0d-eeb2ade0b602,3,10,2016-09-08 20:10:40,True,17
10408,2016-09-03 00:12:19,e3d7b674-cf07-48ae-98b4-3ea2f552a21c,1,1,2016-09-11 07:27:44,False,1
10409,2016-09-05 07:07:07,e3d7b674-cf07-48ae-98b4-3ea2f552a21c,2,6,2016-09-11 07:27:44,False,7
10410,2016-09-09 04:04:46,e3d7b674-cf07-48ae-98b4-3ea2f552a21c,3,2,2016-09-11 07:27:44,False,9
10411,2016-09-11 07:07:44,e3d7b674-cf07-48ae-98b4-3ea2f552a21c,4,6,2016-09-11 07:27:44,True,15
10415,2016-09-02 22:10:00,5fd25754-58b4-435e-bf11-867e586ed3b0,1,4,2016-09-06 04:15:59,False,4
10416,2016-09-04 18:06:52,5fd25754-58b4-435e-bf11-867e586ed3b0,2,4,2016-09-06 04:15:59,False,8
10417,2016-09-06 04:04:59,5fd25754-58b4-435e-bf11-867e586ed3b0,3,11,2016-09-06 04:15:59,True,19
10421,2016-09-04 11:11:17,d1b20059-2335-4fd8-9950-e590bb65ddef,1,14,2016-09-07 06:55:50,False,14
10422,2016-09-07 06:06:50,d1b20059-2335-4fd8-9950-e590bb65ddef,2,7,2016-09-07 06:55:50,True,21
10428,2016-09-02 02:02:21,41f0738a-b44a-4e3b-b2ba-00b5813bbff2,1,2,2016-09-07 15:38:18,False,2
10429,2016-09-04 00:12:08,41f0738a-b44a-4e3b-b2ba-00b5813bbff2,2,1,2016-09-07 15:38:18,False,3
10430,2016-09-06 03:03:12,41f0738a-b44a-4e3b-b2ba-00b5813bbff2,3,10,2016-09-07 15:38:18,False,13
10431,2016-09-07 15:03:18,41f0738a-b44a-4e3b-b2ba-00b5813bbff2,4,5,2016-09-07 15:38:18,True,18
10439,2016-09-03 13:01:50,968c9de0-972b-4f5c-b6b2-1aeb7917d2f4,1,2,2016-09-14 17:34:25,False,2
10440,2016-09-06 03:03:29,968c9de0-972b-4f5c-b6b2-1aeb7917d2f4,2,1,2016-09-14 17:34:25,False,3
10441,2016-09-09 11:11:58,968c9de0-972b-4f5c-b6b2-1aeb7917d2f4,3,6,2016-09-14 17:34:25,False,9
10442,2016-09-12 10:10:46,968c9de0-972b-4f5c-b6b2-1aeb7917d2f4,4,15,2016-09-14 17:34:25,False,24
10443,2016-09-14 17:05:25,968c9de0-972b-4f5c-b6b2-1aeb7917d2f4,5,8,2016-09-14 17:34:25,True,32
10453,2016-09-04 15:03:00,16ab1e41-3663-43d2-9fcd-ea022a7f70d2,1,1,2016-09-13 21:12:38,False,1
10454,2016-09-06 09:09:57,16ab1e41-3663-43d2-9fcd-ea022a7f70d2,2,1,2016-09-13 21:12:38,False,2
10455,2016-09-09 11:11:01,16ab1e41-3663-43d2-9fcd-ea022a7f70d2,3,18,2016-09-13 21:12:38,False,20
10456,2016-09-11 02:02:06,16ab1e41-3663-43d2-9fcd-ea022a7f70d2,4,7,2016-09-13 21:12:38,False,27
10457,2016-09-13 21:09:38,16ab1e41-3663-43d2-9fcd-ea022a7f70d2,5,3,2016-09-13 21:12:38,True,30
10462,2016-09-02 05:05:16,53525ad1-02c3-46bb-a46f-3e33804530da,1,2,2016-09-19 13:04:00,False,2
10463,2016-09-06 02:02:38,53525ad1-02c3-46bb-a46f-3e33804530da,2,2,2016-09-19 13:04:00,False,4
10464,2016-09-10 01:01:04,53525ad1-02c3-46bb-a46f-3e33804530da,3,4,2016-09-19 13:04:00,False,8
10465,2016-09-12 10:10:20,53525ad1-02c3-46bb-a46f-3e33804530da,4,7,2016-09-19 13:04:00,False,15
10466,2016-09-15 14:02:02,53525ad1-02c3-46bb-a46f-3e33804530da,5,4,2016-09-19 13:04:00,False,19
10467,2016-09-16 19:07:13,53525ad1-02c3-46bb-a46f-3e33804530da,6,1,2016-09-19 13:04:00,False,20
10468,2016-09-19 12:12:00,53525ad1-02c3-46bb-a46f-3e33804530da,7,2,2016-09-19 13:04:00,True,22
10473,2016-09-02 18:06:29,c612417e-a784-439e-a239-61c11d700f33,1,2,2016-09-09 07:14:12,False,2
10474,2016-09-04 02:02:38,c612417e-a784-439e-a239-61c11d700f33,2,6,2016-09-09 07:14:12,False,8
10475,2016-09-07 07:07:01,c612417e-a784-439e-a239-61c11d700f33,3,6,2016-09-09 07:14:12,False,14
10476,2016-09-09 07:07:12,c612417e-a784-439e-a239-61c11d700f33,4,9,2016-09-09 07:14:12,True,23
10483,2016-09-03 06:06:11,9bec4b54-4931-4547-871a-536e7a1c7219,1,1,2016-09-06 07:22:06,False,1
10484,2016-09-06 07:07:06,9bec4b54-4931-4547-871a-536e7a1c7219,2,33,2016-09-06 07:22:06,True,34
10492,2016-09-02 15:03:26,aec1e257-5d6e-4fe2-b6e9-f5a9197e986d,1,5,2016-09-08 18:53:41,False,5
10493,2016-09-04 04:04:04,aec1e257-5d6e-4fe2-b6e9-f5a9197e986d,2,1,2016-09-08 18:53:41,False,6
10494,2016-09-05 19:07:15,aec1e257-5d6e-4fe2-b6e9-f5a9197e986d,3,2,2016-09-08 18:53:41,False,8
10495,2016-09-07 16:04:54,aec1e257-5d6e-4fe2-b6e9-f5a9197e986d,4,8,2016-09-08 18:53:41,False,16
10496,2016-09-08 18:06:41,aec1e257-5d6e-4fe2-b6e9-f5a9197e986d,5,2,2016-09-08 18:53:41,True,18
10507,2016-09-02 20:08:08,12d4d04f-1ada-4938-88a0-a11aba17c480,1,3,2016-09-12 12:03:17,False,3
10508,2016-09-04 11:11:23,12d4d04f-1ada-4938-88a0-a11aba17c480,2,5,2016-09-12 12:03:17,False,8
10509,2016-09-07 00:12:21,12d4d04f-1ada-4938-88a0-a11aba17c480,3,2,2016-09-12 12:03:17,False,10
10510,2016-09-09 19:07:50,12d4d04f-1ada-4938-88a0-a11aba17c480,4,4,2016-09-12 12:03:17,False,14
10511,2016-09-11 08:08:00,12d4d04f-1ada-4938-88a0-a11aba17c480,5,12,2016-09-12 12:03:17,False,26
10512,2016-09-12 11:11:17,12d4d04f-1ada-4938-88a0-a11aba17c480,6,4,2016-09-12 12:03:17,True,30
10516,2016-09-02 23:11:01,25588a5b-7256-4bd3-84cf-3be4604ba7ac,1,5,2016-09-10 17:26:54,False,5
10517,2016-09-05 17:05:35,25588a5b-7256-4bd3-84cf-3be4604ba7ac,2,2,2016-09-10 17:26:54,False,7
10518,2016-09-08 08:08:11,25588a5b-7256-4bd3-84cf-3be4604ba7ac,3,1,2016-09-10 17:26:54,False,8
10519,2016-09-10 17:05:54,25588a5b-7256-4bd3-84cf-3be4604ba7ac,4,10,2016-09-10 17:26:54,True,18
10521,2016-09-03 07:07:41,c102b253-d523-4818-b6d1-1496cfec3a50,1,6,2016-09-09 00:54:02,False,6
10522,2016-09-04 16:04:14,c102b253-d523-4818-b6d1-1496cfec3a50,2,1,2016-09-09 00:54:02,False,7
10523,2016-09-07 15:03:39,c102b253-d523-4818-b6d1-1496cfec3a50,3,9,2016-09-09 00:54:02,False,16
10524,2016-09-09 00:12:02,c102b253-d523-4818-b6d1-1496cfec3a50,4,11,2016-09-09 00:54:02,True,27
10525,2016-09-02 01:01:56,fc359e08-a351-43bc-93fb-2e224d9ef170,1,2,2016-09-02 01:26:56,True,2
10528,2016-09-02 11:11:03,1c36d5bd-a56e-47b8-99a0-9128398cbdee,1,4,2016-09-04 10:10:13,False,4
10529,2016-09-04 09:09:13,1c36d5bd-a56e-47b8-99a0-9128398cbdee,2,8,2016-09-04 10:10:13,True,12
10538,2016-09-04 16:04:44,2ffbf698-6148-4c6a-923b-71729d32fc41,1,1,2016-09-16 11:42:50,False,1
10539,2016-09-07 21:09:41,2ffbf698-6148-4c6a-923b-71729d32fc41,2,7,2016-09-16 11:42:50,False,8
10540,2016-09-11 00:12:11,2ffbf698-6148-4c6a-923b-71729d32fc41,3,3,2016-09-16 11:42:50,False,11
10541,2016-09-13 11:11:38,2ffbf698-6148-4c6a-923b-71729d32fc41,4,4,2016-09-16 11:42:50,False,15
10542,2016-09-16 11:11:50,2ffbf698-6148-4c6a-923b-71729d32fc41,5,5,2016-09-16 11:42:50,True,20
10544,2016-09-02 16:04:20,0e123edf-95c7-4e45-bbfc-8189d5812f07,1,10,2016-09-07 13:33:24,False,10
10545,2016-09-05 09:09:40,0e123edf-95c7-4e45-bbfc-8189d5812f07,2,1,2016-09-07 13:33:24,False,11
10546,2016-09-07 13:01:24,0e123edf-95c7-4e45-bbfc-8189d5812f07,3,1,2016-09-07 13:33:24,True,12
10556,2016-09-02 18:06:18,c7791145-961a-4dc4-af79-a1b3aafd7a21,1,3,2016-09-12 20:59:21,False,3
10557,2016-09-05 01:01:01,c7791145-961a-4dc4-af79-a1b3aafd7a21,2,1,2016-09-12 20:59:21,False,4
10558,2016-09-07 10:10:51,c7791145-961a-4dc4-af79-a1b3aafd7a21,3,7,2016-09-12 20:59:21,False,11
10559,2016-09-11 01:01:42,c7791145-961a-4dc4-af79-a1b3aafd7a21,4,1,2016-09-12 20:59:21,False,12
10560,2016-09-12 20:08:21,c7791145-961a-4dc4-af79-a1b3aafd7a21,5,1,2016-09-12 20:59:21,True,13
10562,2016-09-04 12:12:16,5bbb18ed-97e4-44c8-aab6-11afa424719a,1,2,2016-09-13 23:17:29,False,2
10563,2016-09-06 09:09:44,5bbb18ed-97e4-44c8-aab6-11afa424719a,2,1,2016-09-13 23:17:29,False,3
10564,2016-09-09 09:09:00,5bbb18ed-97e4-44c8-aab6-11afa424719a,3,4,2016-09-13 23:17:29,False,7
10565,2016-09-10 13:01:25,5bbb18ed-97e4-44c8-aab6-11afa424719a,4,11,2016-09-13 23:17:29,False,18
10566,2016-09-13 22:10:29,5bbb18ed-97e4-44c8-aab6-11afa424719a,5,8,2016-09-13 23:17:29,True,26
10573,2016-09-03 23:11:55,d8488f74-ab1e-4f9f-90b6-0bdf60af5652,1,13,2016-09-06 13:07:58,False,13
10574,2016-09-06 12:12:58,d8488f74-ab1e-4f9f-90b6-0bdf60af5652,2,1,2016-09-06 13:07:58,True,14
10583,2016-09-04 20:08:27,0e16bd88-e740-44ea-9aaf-172e12ff8543,1,15,2016-09-04 20:57:27,True,15
10589,2016-09-03 16:04:49,3d9f75fe-532e-4585-b977-f526bc3a8b02,1,5,2016-09-10 07:55:46,False,5
10590,2016-09-05 02:02:17,3d9f75fe-532e-4585-b977-f526bc3a8b02,2,4,2016-09-10 07:55:46,False,9
10591,2016-09-06 17:05:22,3d9f75fe-532e-4585-b977-f526bc3a8b02,3,3,2016-09-10 07:55:46,False,12
10592,2016-09-10 07:07:46,3d9f75fe-532e-4585-b977-f526bc3a8b02,4,18,2016-09-10 07:55:46,True,30
10595,2016-09-03 05:05:12,3a2fcaee-7f3a-4d58-bde3-099a07151750,1,15,2016-09-08 01:12:23,False,15
10596,2016-09-05 05:05:37,3a2fcaee-7f3a-4d58-bde3-099a07151750,2,6,2016-09-08 01:12:23,False,21
10597,2016-09-08 01:01:23,3a2fcaee-7f3a-4d58-bde3-099a07151750,3,23,2016-09-08 01:12:23,True,44
10600,2016-09-04 22:10:20,ae4dbe16-812f-4221-8ac5-63e5487f0756,1,1,2016-09-08 19:03:15,False,1
10601,2016-09-08 18:06:15,ae4dbe16-812f-4221-8ac5-63e5487f0756,2,20,2016-09-08 19:03:15,True,21
10605,2016-09-04 10:10:09,644769f2-84fc-4abb-bcf1-e3fb44f5fee4,1,4,2016-09-14 13:24:22,False,4
10606,2016-09-05 15:03:08,644769f2-84fc-4abb-bcf1-e3fb44f5fee4,2,1,2016-09-14 13:24:22,False,5
10607,2016-09-09 11:11:45,644769f2-84fc-4abb-bcf1-e3fb44f5fee4,3,3,2016-09-14 13:24:22,False,8
10608,2016-09-11 19:07:54,644769f2-84fc-4abb-bcf1-e3fb44f5fee4,4,5,2016-09-14 13:24:22,False,13
10609,2016-09-14 13:01:22,644769f2-84fc-4abb-bcf1-e3fb44f5fee4,5,10,2016-09-14 13:24:22,True,23
10613,2016-09-02 06:06:30,9deb1f20-ca4d-4923-b5a7-c4f8b9b76d3f,1,4,2016-09-07 18:49:21,False,4
10614,2016-09-03 21:09:36,9deb1f20-ca4d-4923-b5a7-c4f8b9b76d3f,2,1,2016-09-07 18:49:21,False,5
10615,2016-09-07 18:06:21,9deb1f20-ca4d-4923-b5a7-c4f8b9b76d3f,3,14,2016-09-07 18:49:21,True,19
10630,2016-09-04 18:06:52,c726d4d9-d2fa-4f36-86f7-92578c96df33,1,1,2016-09-08 15:29:24,False,1
10631,2016-09-06 19:07:29,c726d4d9-d2fa-4f36-86f7-92578c96df33,2,10,2016-09-08 15:29:24,False,11
10632,2016-09-08 15:03:24,c726d4d9-d2fa-4f36-86f7-92578c96df33,3,4,2016-09-08 15:29:24,True,15
10638,2016-09-03 10:10:55,8e0f3578-9fb1-4e90-88f9-559ac4616aba,1,1,2016-09-11 05:46:49,False,1
10639,2016-09-06 04:04:33,8e0f3578-9fb1-4e90-88f9-559ac4616aba,2,3,2016-09-11 05:46:49,False,4
10640,2016-09-07 14:02:37,8e0f3578-9fb1-4e90-88f9-559ac4616aba,3,5,2016-09-11 05:46:49,False,9
10641,2016-09-09 05:05:48,8e0f3578-9fb1-4e90-88f9-559ac4616aba,4,22,2016-09-11 05:46:49,False,31
10642,2016-09-11 05:05:49,8e0f3578-9fb1-4e90-88f9-559ac4616aba,5,4,2016-09-11 05:46:49,True,35
10647,2016-09-03 23:11:13,50f3ad07-28b5-49d0-a019-55ebe820b8f6,1,6,2016-09-16 11:35:42,False,6
10648,2016-09-07 12:12:31,50f3ad07-28b5-49d0-a019-55ebe820b8f6,2,1,2016-09-16 11:35:42,False,7
10649,2016-09-10 13:01:39,50f3ad07-28b5-49d0-a019-55ebe820b8f6,3,3,2016-09-16 11:35:42,False,10
10650,2016-09-13 18:06:42,50f3ad07-28b5-49d0-a019-55ebe820b8f6,4,1,2016-09-16 11:35:42,False,11
10651,2016-09-14 23:11:29,50f3ad07-28b5-49d0-a019-55ebe820b8f6,5,1,2016-09-16 11:35:42,False,12
10652,2016-09-16 11:11:42,50f3ad07-28b5-49d0-a019-55ebe820b8f6,6,19,2016-09-16 11:35:42,True,31
10659,2016-09-03 00:12:41,beeefcdc-66fd-455b-9e03-e8a8c36702fd,1,3,2016-09-10 06:46:31,False,3
10660,2016-09-06 10:10:20,beeefcdc-66fd-455b-9e03-e8a8c36702fd,2,4,2016-09-10 06:46:31,False,7
10661,2016-09-10 06:06:31,beeefcdc-66fd-455b-9e03-e8a8c36702fd,3,4,2016-09-10 06:46:31,True,11
10676,2016-09-03 02:02:56,27eb3a73-456f-4aff-80c3-174c5c676eb3,1,1,2016-09-07 19:00:04,False,1
10677,2016-09-06 02:02:44,27eb3a73-456f-4aff-80c3-174c5c676eb3,2,4,2016-09-07 19:00:04,False,5
10678,2016-09-07 18:06:04,27eb3a73-456f-4aff-80c3-174c5c676eb3,3,21,2016-09-07 19:00:04,True,26
10680,2016-09-03 00:12:23,d20e0c70-64a7-4739-a3fc-99a8bd5a4031,1,14,2016-09-03 00:47:23,True,14
10682,2016-09-02 17:05:01,7e54737f-d38f-45a4-8883-19b791460263,1,6,2016-09-08 02:42:04,False,6
10683,2016-09-05 05:05:39,7e54737f-d38f-45a4-8883-19b791460263,2,8,2016-09-08 02:42:04,False,14
10684,2016-09-08 02:02:04,7e54737f-d38f-45a4-8883-19b791460263,3,9,2016-09-08 02:42:04,True,23
10690,2016-09-03 10:10:22,0c3e95c5-3369-45bc-8521-139a1a50259c,1,1,2016-09-12 03:14:11,False,1
10691,2016-09-05 23:11:36,0c3e95c5-3369-45bc-8521-139a1a50259c,2,1,2016-09-12 03:14:11,False,2
10692,2016-09-09 06:06:35,0c3e95c5-3369-45bc-8521-139a1a50259c,3,2,2016-09-12 03:14:11,False,4
10693,2016-09-11 00:12:47,0c3e95c5-3369-45bc-8521-139a1a50259c,4,1,2016-09-12 03:14:11,False,5
10694,2016-09-12 02:02:11,0c3e95c5-3369-45bc-8521-139a1a50259c,5,4,2016-09-12 03:14:11,True,9
10696,2016-09-04 15:03:45,8f9d6683-aa89-4924-95f3-4d8b841eb53b,1,2,2016-09-11 03:32:58,False,2
10697,2016-09-06 20:08:49,8f9d6683-aa89-4924-95f3-4d8b841eb53b,2,2,2016-09-11 03:32:58,False,4
10698,2016-09-10 01:01:44,8f9d6683-aa89-4924-95f3-4d8b841eb53b,3,8,2016-09-11 03:32:58,False,12
10699,2016-09-11 03:03:58,8f9d6683-aa89-4924-95f3-4d8b841eb53b,4,6,2016-09-11 03:32:58,True,18
10705,2016-09-04 16:04:22,0c96010e-53e3-406c-9bfd-ef63698dd434,1,3,2016-09-13 09:02:57,False,3
10706,2016-09-08 10:10:19,0c96010e-53e3-406c-9bfd-ef63698dd434,2,12,2016-09-13 09:02:57,False,15
10707,2016-09-10 15:03:32,0c96010e-53e3-406c-9bfd-ef63698dd434,3,3,2016-09-13 09:02:57,False,18
10708,2016-09-13 08:08:57,0c96010e-53e3-406c-9bfd-ef63698dd434,4,6,2016-09-13 09:02:57,True,24
10715,2016-09-04 01:01:40,0d84403a-a947-4c4e-a3ae-429ef1a41a82,1,8,2016-09-07 15:05:01,False,8
10716,2016-09-07 15:03:01,0d84403a-a947-4c4e-a3ae-429ef1a41a82,2,16,2016-09-07 15:05:01,True,24
10725,2016-09-03 09:09:38,1116fea1-982f-4cd3-a9f9-42c8574a27e6,1,1,2016-09-07 06:25:28,False,1
10726,2016-09-07 06:06:28,1116fea1-982f-4cd3-a9f9-42c8574a27e6,2,22,2016-09-07 06:25:28,True,23
10735,2016-09-04 16:04:10,93baa763-ae28-48bd-a233-95544356b220,1,18,2016-09-04 16:52:10,True,18
10740,2016-09-04 06:06:54,51f273a9-f141-49e8-a6f1-221a15aa51cc,1,9,2016-09-04 06:14:54,True,9
10744,2016-09-04 07:07:23,13b47341-eb8c-48da-8dea-b13b4c7d6632,1,2,2016-09-12 11:57:21,False,2
10745,2016-09-07 01:01:41,13b47341-eb8c-48da-8dea-b13b4c7d6632,2,6,2016-09-12 11:57:21,False,8
10746,2016-09-11 00:12:49,13b47341-eb8c-48da-8dea-b13b4c7d6632,3,14,2016-09-12 11:57:21,False,22
10747,2016-09-12 11:11:21,13b47341-eb8c-48da-8dea-b13b4c7d6632,4,3,2016-09-12 11:57:21,True,25
10749,2016-09-02 12:12:04,5dae369c-42d2-4ac1-9637-fdcd017270e8,1,11,2016-09-02 13:01:04,True,11
10754,2016-09-04 06:06:22,287dfe52-fa1d-41d0-b913-80c367de8998,1,6,2016-09-11 09:44:55,False,6
10755,2016-09-07 20:08:38,287dfe52-fa1d-41d0-b913-80c367de8998,2,3,2016-09-11 09:44:55,False,9
10756,2016-09-11 09:09:55,287dfe52-fa1d-41d0-b913-80c367de8998,3,10,2016-09-11 09:44:55,True,19
10763,2016-09-04 01:01:12,ad309c8d-77fc-492d-81d6-6bc4911bc6f5,1,26,2016-09-04 02:02:12,True,26
10767,2016-09-02 04:04:20,268a6379-a057-491c-8039-e7cc4ec27ce3,1,6,2016-09-18 05:59:26,False,6
10768,2016-09-04 19:07:47,268a6379-a057-491c-8039-e7cc4ec27ce3,2,2,2016-09-18 05:59:26,False,8
10769,2016-09-07 17:05:52,268a6379-a057-491c-8039-e7cc4ec27ce3,3,1,2016-09-18 05:59:26,False,9
10770,2016-09-09 08:08:35,268a6379-a057-491c-8039-e7cc4ec27ce3,4,1,2016-09-18 05:59:26,False,10
10771,2016-09-12 12:12:01,268a6379-a057-491c-8039-e7cc4ec27ce3,5,6,2016-09-18 05:59:26,False,16
10772,2016-09-16 09:09:31,268a6379-a057-491c-8039-e7cc4ec27ce3,6,2,2016-09-18 05:59:26,False,18
10773,2016-09-18 05:05:26,268a6379-a057-491c-8039-e7cc4ec27ce3,7,2,2016-09-18 05:59:26,True,20
10778,2016-09-02 15:03:22,8375844d-0c2e-44ee-92b3-0b189bc08cda,1,15,2016-09-05 10:20:33,False,15
10779,2016-09-05 10:10:33,8375844d-0c2e-44ee-92b3-0b189bc08cda,2,9,2016-09-05 10:20:33,True,24
10788,2016-09-04 10:10:22,3dd5283d-9128-4e28-b5c3-5d81991fb43a,1,1,2016-09-14 11:30:20,False,1
10789,2016-09-07 10:10:14,3dd5283d-9128-4e28-b5c3-5d81991fb43a,2,2,2016-09-14 11:30:20,False,3
10790,2016-09-08 21:09:29,3dd5283d-9128-4e28-b5c3-5d81991fb43a,3,1,2016-09-14 11:30:20,False,4
10791,2016-09-11 15:03:49,3dd5283d-9128-4e28-b5c3-5d81991fb43a,4,3,2016-09-14 11:30:20,False,7
10792,2016-09-13 09:09:06,3dd5283d-9128-4e28-b5c3-5d81991fb43a,5,1,2016-09-14 11:30:20,False,8
10793,2016-09-14 11:11:20,3dd5283d-9128-4e28-b5c3-5d81991fb43a,6,16,2016-09-14 11:30:20,True,24
10796,2016-09-04 08:08:32,0b450522-f384-4db2-af16-46deae763a26,1,7,2016-09-12 06:59:57,False,7
10797,2016-09-08 04:04:18,0b450522-f384-4db2-af16-46deae763a26,2,6,2016-09-12 06:59:57,False,13
10798,2016-09-09 07:07:30,0b450522-f384-4db2-af16-46deae763a26,3,7,2016-09-12 06:59:57,False,20
10799,2016-09-12 06:06:57,0b450522-f384-4db2-af16-46deae763a26,4,5,2016-09-12 06:59:57,True,25
10806,2016-09-04 07:07:18,71d3154e-6323-4fd2-b93d-a0d8824f6114,1,1,2016-09-18 19:28:33,False,1
10807,2016-09-06 13:01:27,71d3154e-6323-4fd2-b93d-a0d8824f6114,2,2,2016-09-18 19:28:33,False,3
10808,2016-09-08 18:06:43,71d3154e-6323-4fd2-b93d-a0d8824f6114,3,2,2016-09-18 19:28:33,False,5
10809,2016-09-10 03:03:25,71d3154e-6323-4fd2-b93d-a0d8824f6114,4,4,2016-09-18 19:28:33,False,9
10810,2016-09-12 10:10:04,71d3154e-6323-4fd2-b93d-a0d8824f6114,5,3,2016-09-18 19:28:33,False,12
10811,2016-09-16 02:02:59,71d3154e-6323-4fd2-b93d-a0d8824f6114,6,8,2016-09-18 19:28:33,False,20
10812,2016-09-18 19:07:33,71d3154e-6323-4fd2-b93d-a0d8824f6114,7,12,2016-09-18 19:28:33,True,32
10814,2016-09-03 13:01:48,c903ef96-f608-443b-acb9-4b63b28f61c5,1,7,2016-09-11 20:58:30,False,7
10815,2016-09-04 19:07:00,c903ef96-f608-443b-acb9-4b63b28f61c5,2,1,2016-09-11 20:58:30,False,8
10816,2016-09-05 23:11:54,c903ef96-f608-443b-acb9-4b63b28f61c5,3,1,2016-09-11 20:58:30,False,9
10817,2016-09-08 01:01:38,c903ef96-f608-443b-acb9-4b63b28f61c5,4,1,2016-09-11 20:58:30,False,10
10818,2016-09-09 13:01:53,c903ef96-f608-443b-acb9-4b63b28f61c5,5,6,2016-09-11 20:58:30,False,16
10819,2016-09-11 20:08:30,c903ef96-f608-443b-acb9-4b63b28f61c5,6,1,2016-09-11 20:58:30,True,17
10822,2016-09-04 15:03:08,eb90bec1-f555-4733-b619-2a7b9e0ade7d,1,11,2016-09-07 07:19:52,False,11
10823,2016-09-05 20:08:21,eb90bec1-f555-4733-b619-2a7b9e0ade7d,2,9,2016-09-07 07:19:52,False,20
10824,2016-09-07 06:06:52,eb90bec1-f555-4733-b619-2a7b9e0ade7d,3,1,2016-09-07 07:19:52,True,21
10830,2016-09-02 21:09:28,8d5b5464-f8b4-42e0-b094-f8fae52d7473,1,2,2016-09-05 14:12:34,False,2
10831,2016-09-03 23:11:00,8d5b5464-f8b4-42e0-b094-f8fae52d7473,2,7,2016-09-05 14:12:34,False,9
10832,2016-09-05 13:01:34,8d5b5464-f8b4-42e0-b094-f8fae52d7473,3,10,2016-09-05 14:12:34,True,19
10845,2016-09-02 15:03:00,b6a57405-95d1-4599-a324-908ce5660b48,1,1,2016-09-10 02:34:30,False,1
10846,2016-09-05 06:06:12,b6a57405-95d1-4599-a324-908ce5660b48,2,1,2016-09-10 02:34:30,False,2
10847,2016-09-08 17:05:37,b6a57405-95d1-4599-a324-908ce5660b48,3,11,2016-09-10 02:34:30,False,13
10848,2016-09-10 02:02:30,b6a57405-95d1-4599-a324-908ce5660b48,4,5,2016-09-10 02:34:30,True,18
10856,2016-09-02 17:05:12,797f82a3-d594-4eb3-944c-e4212778dbed,1,7,2016-09-04 00:11:15,False,7
10857,2016-09-03 23:11:15,797f82a3-d594-4eb3-944c-e4212778dbed,2,11,2016-09-04 00:11:15,True,18
10872,2016-09-03 22:10:28,90033cc2-1682-45a8-8dfc-073b1d1d3a3c,1,10,2016-09-07 20:35:50,False,10
10873,2016-09-06 08:08:59,90033cc2-1682-45a8-8dfc-073b1d1d3a3c,2,3,2016-09-07 20:35:50,False,13
10874,2016-09-07 20:08:50,90033cc2-1682-45a8-8dfc-073b1d1d3a3c,3,10,2016-09-07 20:35:50,True,23
10882,2016-09-03 01:01:35,735b60c0-1502-4a3a-95c0-4a555cfb6e17,1,4,2016-09-15 02:32:19,False,4
10883,2016-09-06 13:01:45,735b60c0-1502-4a3a-95c0-4a555cfb6e17,2,1,2016-09-15 02:32:19,False,5
10884,2016-09-08 16:04:41,735b60c0-1502-4a3a-95c0-4a555cfb6e17,3,2,2016-09-15 02:32:19,False,7
10885,2016-09-11 11:11:57,735b60c0-1502-4a3a-95c0-4a555cfb6e17,4,2,2016-09-15 02:32:19,False,9
10886,2016-09-15 02:02:19,735b60c0-1502-4a3a-95c0-4a555cfb6e17,5,1,2016-09-15 02:32:19,True,10
10893,2016-09-03 04:04:48,07af0042-d80d-4e42-9ed8-1cd7271e24ea,1,2,2016-09-13 08:23:51,False,2
10894,2016-09-04 11:11:50,07af0042-d80d-4e42-9ed8-1cd7271e24ea,2,6,2016-09-13 08:23:51,False,8
10895,2016-09-07 20:08:53,07af0042-d80d-4e42-9ed8-1cd7271e24ea,3,4,2016-09-13 08:23:51,False,12
10896,2016-09-11 10:10:00,07af0042-d80d-4e42-9ed8-1cd7271e24ea,4,2,2016-09-13 08:23:51,False,14
10897,2016-09-13 08:08:51,07af0042-d80d-4e42-9ed8-1cd7271e24ea,5,12,2016-09-13 08:23:51,True,26
10902,2016-09-03 17:05:55,7a5d2009-dff8-45ea-a568-40f9ab88066b,1,4,2016-09-07 05:06:32,False,4
10903,2016-09-07 05:05:32,7a5d2009-dff8-45ea-a568-40f9ab88066b,2,12,2016-09-07 05:06:32,True,16
